"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"1764","Clayton Tune","ARZ","QB","1","2024","1","15","NE","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","0.2","0.2","0.0","0.0"
"1765","Brandon Allen","SF","QB","1","2024","1","1","NYJ","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1766","Jared Goff","DET","QB","1","2024","1","16","CHI","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","25.3","25.3","0.0","0.0"
"1767","Cooper Rush","DAL","QB","1","2024","1","1","CLV","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1768","Dak Prescott","DAL","QB","1","2024","1","8","SF","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","15.6","15.6","0.0","0.0"
"1769","Gardner Minshew","LV","QB","1","2024","1","2","BLT","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","13.9","13.9","0.0","0.0"
"1770","Kyle Juszczyk","SF","FB","1","2024","1","13","BUF","1","-1","-1.0","-1.00","0","1","0","","0","","100.0","","","100.0","0","","0","","","-1.00","0","","0","0","","","1","100.0","-1","0","-1.00","","-1.1","-1.1","1.7","1.7"
"1771","Tim Boyle","NYG","QB","1","2024","1","15","BLT","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","7.8","7.8","0.0","0.0"
"1772","Zamir White","LV","RB","1","2024","1","8","KC","2","-1","-1.0","-0.50","0","0","0","","0","","0.0","","","100.0","0","","3","1.50","-300.0","-2.00","1","50.0","-3","0","-3.00","","1","50.0","2","0","2.00","","-0.1","-0.1","1.1","1.1"
"1773","Kirk Cousins","ATL","QB","1","2024","1","7","SEA","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","10.2","10.2","0.0","0.0"
"1774","Josh Johnson","BLT","QB","1","2024","1","15","NYG","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1775","Hendon Hooker","DET","QB","1","2024","1","6","DAL","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","0.7","0.7","0.0","0.0"
"1776","Tua Tagovailoa","MIA","QB","1","2024","1","16","SF","2","-1","-1.0","-0.50","0","1","0","","0","","0.0","","","100.0","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","12.5","12.5","0.5","0.5"
"1777","Jake Haener","NO","QB","1","2024","1","14","NYG","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1778","Dare Ogunbowale","HST","RB","1","2024","1","9","NYJ","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-1.00","1","100.0","-1","0","-1.00","","0","","0","0","","","-0.1","-0.1","8.5","8.5"
"1779","Tua Tagovailoa","MIA","QB","1","2024","1","10","LA","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","10.2","10.2","0.0","0.0"
"1780","Joe Burrow","CIN","QB","1","2024","1","18","PIT","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","14.0","14.0","0.0","0.0"
"1781","Kirk Cousins","ATL","QB","1","2024","1","2","PHI","4","-1","-1.0","-0.25","0","1","0","","0","","0.0","","","100.0","0","","1","0.25","-100.0","-0.50","1","25.0","0","0","","","0","","0","0","","","17.5","17.5","0.9","0.9"
"1782","C.J. Stroud","HST","QB","1","2024","1","2","CHI","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","14.3","14.3","0.3","0.3"
"1783","Sam Darnold","MIN","QB","1","2024","1","12","CHI","2","-1","-1.0","-0.50","0","0","1","","0","","0.0","","50.0","50.0","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","21.1","21.1","1.8","1.8"
"1784","Dak Prescott","DAL","QB","1","2024","1","4","NYG","2","-1","-1.0","-0.50","0","0","0","","0","","0.0","","","100.0","0","","2","1.00","-200.0","-1.50","1","50.0","0","0","","","0","","0","0","","","16.7","16.7","0.4","0.4"
"1785","Eric Gray","NYG","RB","1","2024","1","12","TB","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-1.00","1","100.0","-1","0","-1.00","","0","","0","0","","","2.6","2.6","3.6","3.6"
"1786","Alec Ingold","MIA","FB","1","2024","1","7","IND","2","-1","-1.0","-0.50","0","1","0","","0","","0.0","","","100.0","0","","2","1.00","-200.0","-1.50","0","","0","0","","","0","","0","0","","","2.4","2.4","2.7","2.7"
"1787","Jake Browning","CIN","QB","1","2024","1","9","LV","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1788","Jeremy McNichols","WAS","RB","1","2024","1","8","CHI","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-1.00","0","","0","0","","","1","100.0","-1","0","-1.00","","-0.1","-0.1","0.5","0.5"
"1789","Kirk Cousins","ATL","QB","1","2024","1","3","KC","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","12.1","12.1","0.0","0.0"
"1790","Jake Browning","CIN","QB","1","2024","1","16","CLV","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.1","-0.1","0.0","0.0"
"1791","Aaron Rodgers","NYJ","QB","1","2024","1","1","SF","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","9.6","9.6","0.0","0.0"
"1792","Antonio Gibson","NE","RB","1","2024","1","9","TEN","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","-100.0","-2.00","1","100.0","-1","0","-1.00","","0","","0","0","","","2.1","2.1","1.7","1.7"
"1793","Ty Johnson","BUF","RB","1","2024","1","2","MIA","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","2","2.00","-200.0","-3.00","0","","0","0","","","1","100.0","-1","0","-1.00","","4.2","4.2","4.7","4.7"
"1794","Joe Flacco","IND","QB","1","2024","1","9","MIN","2","-1","-1.0","-0.50","0","1","0","","0","","0.0","","","100.0","0","","0","","","-0.50","0","","0","0","","","1","50.0","0","0","","","5.1","5.1","1.2","1.2"
"1795","Blake Corum","LA","RB","1","2024","1","9","SEA","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-1.00","1","100.0","-1","0","-1.00","","0","","0","0","","","-0.1","-0.1","0.5","0.5"
"1796","Aaron Rodgers","NYJ","QB","1","2024","1","9","HST","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","20.3","20.3","0.4","0.4"
"1797","Aidan O'Connell","LV","QB","1","2024","1","17","NO","3","-1","-1.0","-0.33","0","0","1","","0","","0.0","","33.3","","0","","1","0.33","-100.0","-0.67","0","","0","0","","","0","","0","0","","","17.6","17.6","0.4","0.4"
"1798","Jamaal Williams","NO","RB","1","2024","1","3","PHI","1","-1","-1.0","-1.00","0","0","0","","0","","0.0","","","100.0","1","1.00","2","2.00","-200.0","-3.00","1","100.0","-1","0","-1.00","","0","","0","0","","","0.9","0.9","1.7","1.7"
"1799","Travis Etienne","JAX","RB","1","2024","1","6","CHI","3","-1","-1.0","-0.33","0","0","0","","0","","0.0","","","100.0","0","","3","1.00","-300.0","-1.33","0","","0","0","","","3","100.0","-1","0","-0.33","","-0.1","-0.1","2.9","2.9"
"1800","Mitchell Trubisky","BUF","QB","1","2024","1","17","NYJ","2","-1","-1.0","-0.50","0","0","0","","0","","0.0","","","","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","6.7","6.7","0.0","0.0"
"1801","Michael Burton","DEN","FB","1","2024","1","9","BLT","2","-1","-1.0","-0.50","0","0","0","","0","","50.0","","","100.0","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","-0.1","-0.1","3.5","3.5"
"1802","Matthew Stafford","LA","QB","1","2024","1","7","LV","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","5.0","5.0","0.0","0.0"
"1803","Kyle Trask","TB","QB","1","2024","1","17","CAR","3","-2","-2.0","-0.67","0","0","0","","0","","0.0","","","","0","","0","","","-0.67","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1804","Jarrett Stidham","DEN","QB","1","2024","1","7","NO","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1805","Alec Ingold","MIA","FB","1","2024","1","3","SEA","1","-2","-2.0","-2.00","0","1","0","","0","","0.0","","","100.0","0","","-1","-1.00","50.0","-1.00","0","","0","0","","","0","","0","0","","","4.4","4.4","7.2","7.2"
"1806","Jake Haener","NO","QB","1","2024","1","11","CLV","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1807","Javonte Williams","DEN","RB","1","2024","1","12","LV","8","-2","-2.0","-0.25","0","0","0","","0","","0.0","","","87.5","1","0.13","12","1.50","-600.0","-1.75","6","75.0","-6","0","-1.00","","2","25.0","4","0","2.00","","2.4","2.4","8.9","8.9"
"1808","Tanner McKee","PHI","QB","1","2024","1","17","DAL","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","10.0","10.0","0.0","0.0"
"1809","Malik Willis","GB","QB","1","2024","1","16","NO","3","-2","-2.0","-0.67","0","0","0","","0","","0.0","","","100.0","2","0.67","5","1.67","-250.0","-2.33","1","33.3","0","0","","","0","","0","0","","","1.2","1.2","0.3","0.3"
"1810","Jameis Winston","CLV","QB","1","2024","1","15","KC","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-1.00","1","50.0","-1","0","-1.00","","0","","0","0","","","2.6","2.6","0.3","0.3"
"1811","Justice Hill","BLT","RB","1","2024","1","10","CIN","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","2","1.00","-100.0","-2.00","1","50.0","0","0","","","1","50.0","-2","0","-2.00","","1.8","1.8","4.2","4.2"
"1812","Geno Smith","SEA","QB","1","2024","1","3","MIA","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","13.4","13.4","0.0","0.0"
"1813","Aaron Shampklin","PIT","RB","1","2024","1","6","LV","1","-2","-2.0","-2.00","0","0","0","","0","","25.0","","","100.0","0","","1","1.00","-50.0","-3.00","0","","0","0","","","1","100.0","-2","0","-2.00","","-0.2","-0.2","2.1","2.1"
"1814","Raheem Mostert","MIA","RB","1","2024","1","11","LV","3","-2","-2.0","-0.67","0","0","0","","0","","66.7","","","100.0","0","","1","0.33","-50.0","-1.00","1","33.3","-4","0","-4.00","","2","66.7","2","0","1.00","","-0.2","-0.2","5.6","5.6"
"1815","Mitchell Trubisky","BUF","QB","1","2024","1","2","MIA","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1816","Andy Dalton","CAR","QB","1","2024","1","3","LV","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","24.6","24.6","0.3","0.3"
"1817","Nick Mullens","MIN","QB","1","2024","1","14","ATL","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1818","Joe Burrow","CIN","QB","1","2024","1","14","DAL","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","25.6","25.6","0.0","0.0"
"1819","Kenny Pickett","PHI","QB","1","2024","1","12","LA","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1820","Gardner Minshew","LV","QB","1","2024","1","4","CLV","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","5.0","5.0","0.0","0.0"
"1821","Jared Goff","DET","QB","1","2024","1","9","GB","3","-2","-2.0","-0.67","0","0","0","","0","","0.0","","","","0","","0","","","-0.67","0","","0","0","","","0","","0","0","","","9.6","9.6","0.0","0.0"
"1822","Tua Tagovailoa","MIA","QB","1","2024","1","12","NE","3","-2","-2.0","-0.67","0","0","0","","0","","0.0","","","","0","","0","","","-0.67","0","","0","0","","","0","","0","0","","","28.5","28.5","0.0","0.0"
"1823","JaMycal Hasty","NE","RB","1","2024","1","7","JAX","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","100.0","0","","2","1.00","-100.0","-2.00","1","50.0","2","0","2.00","","1","50.0","-4","0","-4.00","","15.7","15.7","8.7","8.7"
"1824","Jared Goff","DET","QB","1","2024","1","4","SEA","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","27.2","27.2","2.3","2.3"
"1825","Kyle Trask","TB","QB","1","2024","1","1","WAS","2","-2","-2.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","0.0","0.0"
"1826","Cordarrelle Patterson","PIT","RB","1","2024","1","12","CLV","1","-2","-2.0","-2.00","0","0","0","","0","","50.0","","","100.0","0","","0","","","-2.00","0","","0","0","","","0","","0","0","","","-0.2","-0.2","1.2","1.2"
"1827","Will Shipley","PHI","RB","1","2024","1","8","CIN","2","-3","-3.0","-1.50","0","0","0","","0","","0.0","","","100.0","1","0.50","-1","-0.50","33.3","-1.00","2","100.0","-3","0","-1.50","","0","","0","0","","","-0.3","-0.3","0.5","0.5"
"1828","Myles Gaskin","MIN","RB","1","2024","1","1","NYG","1","-3","-3.0","-3.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-3.00","0","","0","0","","","1","100.0","-3","0","-3.00","","-0.3","-0.3","0.6","0.6"
"1829","Jonathon Brooks","CAR","RB","1","2024","1","14","PHI","1","-3","-3.0","-3.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-3.00","1","100.0","-3","0","-3.00","","0","","0","0","","","-0.3","-0.3","0.5","0.5"
"1830","Tyson Bagent","CHI","QB","1","2024","1","6","JAX","3","-3","-3.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.3","-0.3","0.0","0.0"
"1831","Jameis Winston","CLV","QB","1","2024","1","5","WAS","1","-3","-3.0","-3.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-3.00","0","","0","0","","","1","100.0","-3","0","-3.00","","0.3","0.3","0.5","0.5"
"1832","Sam Darnold","MIN","QB","1","2024","1","17","GB","3","-3","-3.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","25.8","25.8","0.0","0.0"
"1833","Dare Ogunbowale","HST","RB","1","2024","1","18","TEN","2","-3","-3.0","-1.50","0","0","0","","0","","0.0","","","100.0","0","","0","","","-1.50","1","50.0","0","0","","","1","50.0","-3","0","-3.00","","4.3","4.3","6.2","6.2"
"1834","Trey Lance","DAL","QB","1","2024","1","12","WAS","1","-3","-3.0","-3.00","0","0","0","","0","","100.0","","","100.0","0","","3","3.00","-100.0","-6.00","0","","0","0","","","1","100.0","-3","0","-3.00","","-0.3","-0.3","2.1","2.1"
"1835","Mitchell Trubisky","BUF","QB","1","2024","1","8","SEA","3","-3","-3.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.3","-0.3","0.0","0.0"
"1836","Rasheen Ali","BLT","RB","1","2024","1","17","HST","1","-3","-3.0","-3.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-3.00","1","100.0","-3","0","-3.00","","0","","0","0","","","-0.3","-0.3","0.4","0.4"
"1837","Jake Haener","NO","QB","1","2024","1","2","DAL","3","-3","-3.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","-0.3","-0.3","0.0","0.0"
"1838","Joe Burrow","CIN","QB","1","2024","1","7","CLV","3","-3","-3.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","14.9","14.9","0.0","0.0"
"1839","Will Levis","TEN","QB","1","2024","1","13","WAS","2","-3","-3.0","-1.50","0","1","0","","0","","0.0","","","100.0","0","","1","0.50","-33.3","-2.00","0","","0","0","","","1","50.0","-3","0","-3.00","","16.2","16.2","0.7","0.7"
"1840","Mitchell Trubisky","BUF","QB","1","2024","1","13","SF","4","-3","-3.0","-0.75","0","0","0","","0","","0.0","","","100.0","0","","2","0.50","-66.7","-1.25","0","","0","0","","","1","25.0","0","0","","","-0.1","-0.1","0.3","0.3"
"1841","Jared Goff","DET","QB","1","2024","1","17","SF","3","-3","-3.0","-1.00","0","0","0","","0","","0.0","","","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","25.8","25.8","0.0","0.0"
"1842","Tyson Bagent","CHI","QB","1","2024","1","5","CAR","3","-4","-4.0","-1.33","0","0","0","","0","","0.0","","","","0","","0","","","-1.33","0","","0","0","","","0","","0","0","","","-0.4","-0.4","0.0","0.0"
"1843","Jeff Wilson","MIA","RB","1","2024","1","18","NYJ","2","-4","-4.0","-2.00","0","0","0","","0","","0.0","","","100.0","0","","2","1.00","-50.0","-3.00","2","100.0","-4","0","-2.00","","0","","0","0","","","-0.4","-0.4","1.7","1.7"
"1844","Matthew Stafford","LA","QB","1","2024","1","16","NYJ","3","-4","-4.0","-1.33","0","0","0","","0","","0.0","","","","0","","0","","","-1.33","0","","0","0","","","0","","0","0","","","7.0","7.0","0.0","0.0"
"1845","Matthew Stafford","LA","QB","1","2024","1","8","MIN","3","-4","-4.0","-1.33","0","0","0","","0","","0.0","","","","0","","0","","","-1.33","0","","0","0","","","0","","0","0","","","25.8","25.8","0.0","0.0"
"1846","Jaylen Wright","MIA","RB","1","2024","1","18","NYJ","6","-4","-4.0","-0.67","0","0","1","","0","","0.0","","16.7","83.3","1","0.17","6","1.00","-150.0","-1.67","5","83.3","5","0","1.00","20.0","1","16.7","-9","0","-9.00","","-0.4","-0.4","2.8","2.8"
"1847","Roschon Johnson","CHI","RB","1","2024","1","10","NE","1","-4","-4.0","-4.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","-4.00","0","","0","0","","","1","100.0","-4","0","-4.00","","1.1","1.1","1.8","1.8"
"1848","Jared Goff","DET","QB","1","2024","1","7","MIN","2","-4","-4.0","-2.00","0","0","0","","0","","0.0","","","","0","","0","","","-2.00","0","","0","0","","","0","","0","0","","","18.8","18.8","0.0","0.0"
