"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"1522","Dylan Laube","LV","RB","1","2025","1","15","PHI","2","4","4.0","2.00","0","0","0","","0","","0.0","","","50.0","0","","3","1.50","75.0","0.50","0","","0","0","","","2","100.0","4","0","2.00","","0.4","0.4","1.5","1.5"
"1523","Trevor Lawrence","JAX","QB","1","2025","1","2","CIN","2","4","4.0","2.00","0","1","1","","0","","0.0","","50.0","","0","","0","","","0.50","0","","0","0","","","1","50.0","1","0","1.00","100.0","21.2","21.2","0.6","0.6"
"1524","Daniel Jones","IND","QB","1","2025","1","9","PIT","3","4","4.0","1.33","1","1","2","","0","","50.0","33.3","66.7","33.3","0","","5","1.67","125.0","0.33","0","","0","0","","","0","","0","0","","","19.1","19.1","4.2","4.2"
"1525","Ray Davis","BUF","RB","1","2025","1","17","PHI","1","4","4.0","4.00","0","0","1","","0","","0.0","","100.0","","0","","1","1.00","25.0","3.00","1","100.0","4","0","4.00","100.0","0","","0","0","","","2.6","2.6","1.8","1.8"
"1526","Matthew Stafford","LA","QB","1","2025","1","4","IND","4","4","4.0","1.00","0","0","0","","0","","0.0","","","50.0","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","27.4","27.4","0.8","0.8"
"1527","Tua Tagovailoa","MIA","QB","1","2025","1","6","LAC","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","9.6","9.6","0.5","0.5"
"1528","Tyjae Spears","TEN","RB","1","2025","1","12","SEA","3","4","4.0","1.33","0","0","0","","0","","0.0","","","100.0","0","","4","1.33","100.0","0.00","2","66.7","3","0","1.50","","1","33.3","1","0","1.00","","6.5","6.5","10.1","10.1"
"1529","Raheem Mostert","LV","RB","1","2025","1","10","DEN","1","4","4.0","4.00","0","0","0","","0","","0.0","","","","0","","2","2.00","50.0","2.00","1","100.0","4","0","4.00","","0","","0","0","","","2.5","2.5","2.5","2.5"
"1530","Kalel Mullings","TEN","RB","1","2025","1","17","NO","1","4","4.0","4.00","0","0","1","","0","","0.0","","100.0","","0","","2","2.00","50.0","2.00","0","","0","0","","","1","100.0","4","0","4.00","100.0","0.4","0.4","0.5","0.5"
"1531","Chris Brooks","GB","RB","1","2025","1","16","CHI","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","50.0","2.00","1","100.0","4","0","4.00","100.0","0","","0","0","","","0.4","0.4","0.5","0.5"
"1532","Kaleb Johnson","PIT","RB","1","2025","1","14","BLT","2","4","4.0","2.00","0","0","0","","0","","0.0","","50.0","50.0","0","","1","0.50","25.0","1.50","2","100.0","4","0","2.00","50.0","0","","0","0","","","0.4","0.4","0.9","0.9"
"1533","Kaleb Johnson","PIT","RB","1","2025","1","15","MIA","2","4","4.0","2.00","0","0","0","","0","","0.0","","","50.0","0","","5","2.50","125.0","-0.50","2","100.0","4","0","2.00","","0","","0","0","","","0.4","0.4","1.0","1.0"
"1534","Davis Mills","HST","QB","1","2025","1","12","BUF","2","4","4.0","2.00","0","0","0","","0","","0.0","","50.0","","0","","3","1.50","75.0","0.50","1","50.0","5","0","5.00","100.0","0","","0","0","","","14.5","14.5","0.8","0.8"
"1535","Ameer Abdullah","IND","RB","1","2025","1","14","JAX","1","4","4.0","4.00","0","0","0","","0","","0.0","","","","0","","0","","","4.00","1","100.0","4","0","4.00","","0","","0","0","","","2.9","2.9","3.4","3.4"
"1536","Carson Wentz","MIN","QB","1","2025","1","3","CIN","2","4","4.0","2.00","0","0","0","","0","","0.0","","","50.0","0","","2","1.00","50.0","0.00","0","","0","0","","","0","","0","0","","","15.3","15.3","1.5","1.5"
"1537","Tyler Allgeier","ATL","RB","1","2025","1","8","MIA","4","4","4.0","1.00","1","0","1","","0","","0.0","25.0","25.0","75.0","0","","6","1.50","150.0","-0.50","4","100.0","4","1","1.00","25.0","0","","0","0","","","9.4","9.4","5.9","5.9"
"1538","Tank Bigsby","PHI","RB","1","2025","1","14","LAC","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","50.0","2.00","1","100.0","4","0","4.00","100.0","0","","0","0","","","0.4","0.4","0.6","0.6"
"1539","Emanuel Wilson","GB","RB","1","2025","1","1","DET","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","3","3.00","75.0","1.00","1","100.0","4","0","4.00","100.0","0","","0","0","","","0.4","0.4","0.5","0.5"
"1540","Devin Singletary","NYG","RB","1","2025","1","2","DAL","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","3","3.00","75.0","1.00","1","100.0","4","0","4.00","100.0","0","","0","0","","","1.0","1.0","1.6","1.6"
"1541","Jacoby Brissett","ARZ","QB","1","2025","1","9","DAL","5","4","4.0","0.80","1","1","1","","0","","50.0","20.0","20.0","33.3","0","","0","","","0.00","1","20.0","0","0","","","0","","0","0","","","24.8","24.8","4.6","4.6"
"1542","Jaylen Wright","MIA","RB","1","2025","1","11","WAS","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","1","1.00","25.0","3.00","0","","0","0","","","1","100.0","4","0","4.00","100.0","0.4","0.4","0.4","0.4"
"1543","Adam Prentice","DEN","FB","1","2025","1","4","CIN","1","4","4.0","4.00","0","0","1","","0","","0.0","","100.0","","0","","3","3.00","75.0","1.00","0","","0","0","","","0","","0","0","","","0.4","0.4","0.7","0.7"
"1544","Zavier Scott","MIN","RB","1","2025","1","16","NYG","2","4","4.0","2.00","0","0","1","","0","","0.0","","50.0","50.0","0","","4","2.00","100.0","0.00","0","","0","0","","","2","100.0","4","0","2.00","50.0","2.2","2.2","2.4","2.4"
"1545","Tyler Allgeier","ATL","RB","1","2025","1","3","CAR","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","50.0","2.00","0","","0","0","","","1","100.0","4","0","4.00","100.0","1.4","1.4","3.3","3.3"
"1546","Evan Hull","NO","RB","1","2025","1","14","TB","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","50.0","2.00","1","100.0","4","0","4.00","100.0","0","","0","0","","","2.0","2.0","2.0","2.0"
"1547","Trey Lance","LAC","QB","1","2025","1","13","LV","4","4","4.0","1.00","0","0","0","","0","","0.0","","25.0","50.0","0","","2","0.50","50.0","-0.50","1","25.0","2","0","2.00","","0","","0","0","","","0.8","0.8","0.9","0.9"
"1548","Michael Carter","ARZ","RB","1","2025","1","10","SEA","3","4","4.0","1.33","0","0","0","","0","","0.0","","33.3","66.7","0","","5","1.67","125.0","-0.33","0","","0","0","","","3","100.0","4","0","1.33","33.3","0.4","0.4","1.9","1.9"
"1549","Dylan Sampson","CLV","RB","1","2025","1","14","TEN","2","4","4.0","2.00","0","0","1","","0","","0.0","","50.0","50.0","0","","4","2.00","100.0","0.00","0","","0","0","","","2","100.0","4","0","2.00","50.0","10.8","10.8","7.6","7.6"
"1550","Zavier Scott","MIN","RB","1","2025","1","7","PHI","4","4","4.0","1.00","0","0","0","","0","","50.0","","50.0","50.0","0","","6","1.50","150.0","-0.50","3","75.0","-1","0","-0.33","33.3","1","25.0","5","0","5.00","100.0","1.6","1.6","4.2","4.2"
"1551","Mitchell Trubisky","BUF","QB","1","2025","1","10","MIA","1","4","4.0","4.00","0","0","0","","0","","0.0","","","","0","","4","4.00","100.0","0.00","0","","0","0","","","0","","0","0","","","0.4","0.4","0.7","0.7"
"1552","Tyler Goodson","IND","RB","1","2025","1","10","ATL","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","1","1.00","25.0","3.00","0","","0","0","","","1","100.0","4","0","4.00","100.0","0.4","0.4","0.5","0.5"
"1553","Samaje Perine","CIN","RB","1","2025","1","4","DEN","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","1","1.00","25.0","3.00","0","","0","0","","","1","100.0","4","0","4.00","100.0","0.4","0.4","2.4","2.4"
"1554","Jake Browning","CIN","QB","1","2025","1","4","DEN","3","4","4.0","1.33","0","0","1","","0","","0.0","","33.3","","0","","2","0.67","50.0","0.00","0","","0","0","","","0","","0","0","","","5.4","5.4","0.7","0.7"
"1555","Jordan Love","GB","QB","1","2025","1","13","DET","5","4","4.0","0.80","0","0","0","","0","","50.0","","20.0","50.0","0","","2","0.40","50.0","-0.60","0","","0","0","","","0","","0","0","","","25.8","25.8","3.1","3.1"
"1556","Brashard Smith","KC","RB","1","2025","1","5","JAX","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","1","1.00","25.0","3.00","1","100.0","4","0","4.00","100.0","0","","0","0","","","6.6","6.6","5.3","5.3"
"1557","Tua Tagovailoa","MIA","QB","1","2025","1","13","NO","4","4","4.0","1.00","0","0","0","","0","","0.0","","","","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","5.7","5.7","1.6","1.6"
"1558","Jordan Love","GB","QB","1","2025","1","1","DET","3","4","4.0","1.33","0","0","1","","0","","0.0","","66.7","","0","","2","0.67","50.0","-0.33","0","","0","0","","","0","","0","0","","","15.9","15.9","1.6","1.6"
"1559","Cam Ward","TEN","QB","1","2025","1","8","IND","2","4","4.0","2.00","0","0","0","","0","","0.0","","50.0","50.0","0","","3","1.50","75.0","-1.50","0","","0","0","","","1","50.0","-3","0","-3.00","","13.8","13.8","1.3","1.3"
"1560","RJ Harvey","DEN","RB","1","2025","1","6","NYJ","2","4","4.0","2.00","0","0","0","","0","","0.0","","","100.0","0","","1","0.50","25.0","1.50","1","50.0","2","0","2.00","","1","50.0","2","0","2.00","","6.5","6.5","6.7","6.7"
"1561","Sione Vaki","DET","RB","1","2025","1","10","WAS","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","50.0","2.00","0","","0","0","","","1","100.0","4","0","4.00","100.0","0.4","0.4","0.5","0.5"
"1562","Brock Purdy","SF","QB","1","2025","1","13","CLV","2","4","4.0","2.00","1","0","1","","0","","16.7","50.0","50.0","50.0","0","","0","","","1.00","1","50.0","2","1","2.00","100.0","0","","0","0","","","17.1","17.1","3.3","3.3"
"1563","Davis Mills","HST","QB","1","2025","1","5","BLT","3","3","3.0","1.00","0","0","0","","0","","0.0","","","","0","","0","","","-0.67","0","","0","0","","","0","","0","0","","","1.2","1.2","0.3","0.3"
"1564","Jeremy McNichols","WAS","RB","1","2025","1","16","PHI","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","3","3.00","100.0","0.00","1","100.0","3","0","3.00","","0","","0","0","","","5.2","5.2","5.3","5.3"
"1565","Jaxson Dart","NYG","QB","1","2025","1","3","KC","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","4","4.00","133.3","0.00","0","","0","0","","","0","","0","0","","","0.3","0.3","0.5","0.5"
"1566","Woody Marks","HST","RB","1","2025","1","1","LA","3","3","3.0","1.00","0","0","0","","0","","0.0","","","100.0","0","","3","1.00","100.0","0.00","1","33.3","2","0","2.00","","2","66.7","1","0","0.50","","0.3","0.3","1.3","1.3"
"1567","Emanuel Wilson","GB","RB","1","2025","1","15","DEN","2","3","3.0","1.50","0","0","0","","0","","0.0","","","100.0","0","","2","1.00","66.7","0.50","1","50.0","2","0","2.00","","1","50.0","1","0","1.00","","0.3","0.3","1.1","1.1"
"1568","Jeremy McNichols","WAS","RB","1","2025","1","18","PHI","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","2","2.00","66.7","1.00","0","","0","0","","","1","100.0","3","0","3.00","","2.1","2.1","1.9","1.9"
"1569","Adam Prentice","DEN","FB","1","2025","1","17","KC","2","3","3.0","1.50","0","0","1","","0","","50.0","","50.0","50.0","0","","1","0.50","33.3","1.00","0","","0","0","","","1","50.0","0","0","","","0.3","0.3","3.8","3.8"
"1570","Nick Chubb","HST","RB","1","2025","1","14","KC","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","2","2.00","66.7","1.00","1","100.0","3","0","3.00","","0","","0","0","","","0.3","0.3","0.5","0.5"
"1571","Patrick Ricard","BLT","FB","1","2025","1","10","MIN","1","3","3.0","3.00","0","0","1","","0","","0.0","","100.0","","0","","1","1.00","33.3","2.00","0","","0","0","","","0","","0","0","","","0.3","0.3","0.4","0.4"
"1572","LeQuint Allen","JAX","RB","1","2025","1","17","IND","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","2","2.00","66.7","1.00","1","100.0","3","0","3.00","","0","","0","0","","","0.3","0.3","0.5","0.5"
"1573","Daniel Jones","IND","QB","1","2025","1","8","TEN","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","33.3","0.00","0","","0","0","","","0","","0","0","","","23.2","23.2","0.5","0.5"
"1574","Trayveon Williams","CLV","RB","1","2025","1","15","CHI","1","3","3.0","3.00","0","0","1","","0","","0.0","","100.0","","0","","3","3.00","100.0","0.00","1","100.0","3","0","3.00","100.0","0","","0","0","","","2.7","2.7","4.4","4.4"
"1575","Matthew Stafford","LA","QB","1","2025","1","18","ARZ","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","26.7","26.7","0.5","0.5"
"1576","Josh Jacobs","GB","RB","1","2025","1","17","BLT","4","3","3.0","0.75","0","0","0","","0","","0.0","","","100.0","0","","3","0.75","100.0","0.00","2","50.0","1","0","0.50","","2","50.0","2","0","1.00","","1.3","1.3","4.0","4.0"
"1577","Zach Wilson","MIA","QB","1","2025","1","1","IND","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","1.6","1.6","0.5","0.5"
"1578","Tyler Badie","DEN","RB","1","2025","1","2","IND","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","2","2.00","66.7","1.00","1","100.0","3","0","3.00","","0","","0","0","","","4.2","4.2","3.2","3.2"
"1579","Tyler Goodson","IND","RB","1","2025","1","18","HST","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","1","1.00","33.3","2.00","0","","0","0","","","1","100.0","3","0","3.00","","0.3","0.3","0.5","0.5"
"1580","Sean Tucker","TB","RB","1","2025","1","16","CAR","4","3","3.0","0.75","1","0","1","","0","","75.0","25.0","25.0","75.0","0","","4","1.00","133.3","-0.25","1","25.0","3","0","3.00","","3","75.0","0","1","","33.3","6.3","6.3","8.2","8.2"
"1581","Ameer Abdullah","IND","RB","1","2025","1","9","PIT","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","2","2.00","66.7","1.00","0","","0","0","","","1","100.0","3","0","3.00","","1.5","1.5","1.8","1.8"
"1582","Jake Browning","CIN","QB","1","2025","1","3","MIN","1","3","3.0","3.00","0","0","1","","0","","0.0","","100.0","","0","","1","1.00","33.3","2.00","0","","0","0","","","0","","0","0","","","7.9","7.9","0.8","0.8"
"1583","Aaron Jones","MIN","RB","1","2025","1","13","SEA","6","3","3.0","0.50","0","0","0","","0","","0.0","","16.7","83.3","0","","7","1.17","233.3","-0.67","2","33.3","-4","0","-2.00","","4","66.7","7","0","1.75","25.0","5.5","5.5","8.0","8.0"
"1584","Mac Jones","SF","QB","1","2025","1","10","LA","1","3","3.0","3.00","0","0","1","","0","","0.0","","100.0","","0","","0","","","3.00","0","","0","0","","","0","","0","0","","","24.1","24.1","0.7","0.7"
"1585","Adam Prentice","DEN","FB","1","2025","1","6","NYJ","1","3","3.0","3.00","0","0","0","","0","","0.0","","","","0","","1","1.00","33.3","2.00","1","100.0","3","0","3.00","","0","","0","0","","","0.3","0.3","0.4","0.4"
"1586","Dylan Laube","LV","RB","1","2025","1","7","KC","2","3","3.0","1.50","0","0","0","","0","","0.0","","","100.0","0","","3","1.50","100.0","0.00","1","50.0","1","0","1.00","","1","50.0","2","0","2.00","","1.4","1.4","2.4","2.4"
"1587","Joe Flacco","CIN","QB","1","2025","1","7","PIT","5","3","3.0","0.60","0","0","2","","0","","0.0","","40.0","","0","","2","0.40","66.7","0.20","1","20.0","12","0","12.00","100.0","0","","0","0","","","26.0","26.0","0.8","0.8"
"1588","Jalen Hurts","PHI","QB","1","2025","1","5","DEN","2","3","3.0","1.50","0","0","0","","0","","0.0","","50.0","","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","19.5","19.5","0.5","0.5"
"1589","Dak Prescott","DAL","QB","1","2025","1","1","PHI","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","7.8","7.8","0.5","0.5"
"1590","Malik Davis","DAL","RB","1","2025","1","9","ARZ","1","3","3.0","3.00","0","0","1","","0","","0.0","","100.0","","0","","2","2.00","66.7","1.00","1","100.0","3","0","3.00","100.0","0","","0","0","","","0.3","0.3","0.5","0.5"
"1591","Evan Hull","NO","RB","1","2025","1","17","TEN","2","3","3.0","1.50","0","0","0","","0","","0.0","","50.0","50.0","0","","2","1.00","66.7","0.50","1","50.0","0","0","","","1","50.0","3","0","3.00","100.0","0.3","0.3","1.1","1.1"
"1592","Hassan Haskins","LAC","RB","1","2025","1","7","IND","1","3","3.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","0","","","3.00","0","","0","0","","","1","100.0","3","0","3.00","","2.5","2.5","3.3","3.3"
"1593","Tanner McKee","PHI","QB","1","2025","1","18","WAS","2","3","3.0","1.50","0","0","0","","0","","0.0","","","100.0","0","","8","4.00","266.7","0.00","0","","0","0","","","0","","0","0","","","12.9","12.9","1.2","1.2"
"1594","Joe Burrow","CIN","QB","1","2025","1","1","CLV","2","3","3.0","1.50","0","0","0","","0","","0.0","","","100.0","0","","7","3.50","233.3","0.00","0","","0","0","","","0","","0","0","","","8.8","8.8","0.9","0.9"
"1595","Julius Chestnut","TEN","RB","1","2025","1","5","ARZ","1","3","3.0","3.00","0","0","1","","0","","0.0","","100.0","","1","1.00","0","","","3.00","0","","0","0","","","1","100.0","3","0","3.00","100.0","0.3","0.3","1.8","1.8"
"1596","Bryce Young","CAR","QB","1","2025","1","4","NE","1","3","3.0","3.00","0","0","1","","0","","0.0","","100.0","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","10.3","10.3","0.6","0.6"
"1597","Kaleb Johnson","PIT","RB","1","2025","1","10","LAC","2","3","3.0","1.50","0","0","0","","0","","0.0","","","50.0","0","","2","1.00","66.7","0.50","1","50.0","-2","0","-2.00","","1","50.0","5","0","5.00","","0.3","0.3","1.1","1.1"
"1598","Kalel Mullings","TEN","RB","1","2025","1","15","SF","1","3","3.0","3.00","0","0","1","","0","","0.0","","100.0","","1","1.00","3","3.00","100.0","0.00","0","","0","0","","","1","100.0","3","0","3.00","100.0","0.3","0.3","0.7","0.7"
"1599","Justice Hill","BLT","RB","1","2025","1","5","HST","1","3","3.0","3.00","0","0","0","","0","","0.0","","","","0","","4","4.00","133.3","-1.00","0","","0","0","","","1","100.0","3","0","3.00","","2.2","2.2","3.7","3.7"
"1600","TreVeyon Henderson","NE","RB","1","2025","1","16","BLT","5","3","3.0","0.60","0","0","0","","0","","0.0","","40.0","80.0","0","","7","1.40","233.3","-0.80","3","60.0","-4","0","-1.33","33.3","2","40.0","7","0","3.50","50.0","2.2","2.2","4.3","4.3"
"1601","Joe Flacco","CIN","QB","1","2025","1","12","NE","1","3","3.0","3.00","0","0","1","","0","","0.0","","100.0","","0","","0","","","3.00","0","","0","0","","","0","","0","0","","","10.6","10.6","0.5","0.5"
"1602","Jeremy McNichols","WAS","RB","1","2025","1","4","ATL","2","3","3.0","1.50","0","0","0","","0","","0.0","","","100.0","0","","3","1.50","100.0","0.00","1","50.0","2","0","2.00","","1","50.0","1","0","1.00","","1.3","1.3","4.5","4.5"
"1603","Patrick Mahomes","KC","QB","1","2025","1","11","DEN","1","3","3.0","3.00","0","0","0","","0","","0.0","","","","0","","1","1.00","33.3","0.00","0","","0","0","","","0","","0","0","","","14.3","14.3","1.1","1.1"
"1604","Malik Willis","GB","QB","1","2025","1","12","MIN","2","3","3.0","1.50","0","0","1","","0","","0.0","","50.0","","0","","2","1.00","66.7","0.50","0","","0","0","","","0","","0","0","","","0.6","0.6","0.4","0.4"
"1605","Chase Brown","CIN","RB","1","2025","1","3","MIN","10","3","3.0","0.30","0","1","0","","0","","100.0","","","80.0","0","","12","1.20","400.0","-0.90","7","70.0","0","0","","","3","30.0","3","0","1.00","","6.0","6.0","15.3","15.3"
